2646	a hand-held mobile radiotelephone for use in an area divided into small sections, each with its own short-range transmitter/receiver	cellular telephone|cellular phone|cellphone|cell|mobile phone
2647	medieval plate armor to protect a horse's head	chanfron|chamfron|testiere|frontstall|front-stall
2648	a woman's sleeveless undergarment	chemise|shimmy|shift|slip|teddy
2649	electronic equipment consisting of a small crystal of a silicon semiconductor fabricated to carry out a number of electronic functions in an integrated circuit	chip|microchip|micro chip|silicon chip|microprocessor chip
2650	finely ground tobacco wrapped in paper	cigarette|cigaret|coffin nail|butt|fag
2651	a theater where films are shown	cinema|movie theater|movie theatre|movie house|picture palace
2652	a 16th century musical instrument resembling a guitar with a pear-shaped soundbox and wire strings	cittern|cithern|cither|citole|gittern
2653	the activity of flying a glider	glide|gliding|sailplaning|soaring|sailing
2654	a structure consisting of something wound in a continuous series of loops	coil|spiral|volute|whorl|helix
2655	a system of one or more computers and associated software with common storage	computer system|computing system|automatic data processing system|ADP system|ADPS
2656	contraceptive device consisting of a sheath of thin rubber or latex that is worn over the penis during intercourse	condom|rubber|safety|safe|prophylactic
2657	an instrumentality that connects	connection|connexion|connector|connecter|connective
2658	electrical device consisting of a flat insulated surface that contains switches and dials and meters for controlling other electrical devices	control panel|instrument panel|control board|board|panel
2659	a moving belt that transports objects (as in a factory)	conveyer belt|conveyor belt|conveyer|conveyor|transporter
2660	a large wagon with broad wheels and an arched canvas top	covered wagon|Conestoga wagon|Conestoga|prairie wagon|prairie schooner
2661	a barn for cows	cowbarn|cowshed|cow barn|cowhouse|byre
2662	fastener consisting of a metal ring for lining a small hole to permit the attachment of cords or lines	cringle|eyelet|loop|grommet|grummet
2663	(dentistry) dental appliance consisting of an artificial crown for a broken or decayed tooth	crown|crownwork|jacket|jacket crown|cap
2664	hanging cloth used as a blind (especially for a window)	curtain|drape|drapery|mantle|pall
2665	the act of moving something from one location to another	transportation|transport|transfer|transferral|conveyance
2666	temporary living quarters	diggings|digs|domiciliation|lodgings|pad
2667	forked stick that is said to dip down to indicate underground water or oil	divining rod|dowser|dowsing rod|waterfinder|water finder
2668	a college or university building containing living quarters for students	dormitory|dorm|residence hall|hall|student residence
2669	underpants worn by men	drawers|underdrawers|shorts|boxers|boxershorts
2670	a retail shop where medicine and other articles are sold	drugstore|apothecary's shop|chemist's|chemist's shop|pharmacy
2671	a loose coverall (coat or frock) reaching down to the ankles	duster|gaberdine|gabardine|smock|dust coat
2672	a railway that is powered by electricity and that runs on a track that is raised above the street level	elevated railway|elevated railroad|elevated|el|overhead railway
2673	something that provides access (to get in or get out)	entrance|entranceway|entryway|entry|entree
2674	a hat made of felt with a creased crown	fedora|felt hat|homburg|Stetson|trilby
2675	gear used in fishing	fishing gear|tackle|fishing tackle|fishing rig|rig
2676	wheelwork consisting of a connected set of rotating gears by which force is transmitted or motion or torque is changed	gearing|gear|geartrain|power train|train
2677	the act of rotating rapidly	spin|twirl|twist|twisting|whirl
2678	a band of material around the waist that strengthens a skirt or trousers	girdle|cincture|sash|waistband|waistcloth
2679	a tool consisting of several hooks for grasping and holding	grapnel|grapple|grappler|grappling hook|grappling iron
2680	turning in the opposite direction	reversion|reverse|reversal|turnabout|turnaround
2681	a hand-held electric blower that can blow warm air onto the hair	hand blower|blow dryer|blow drier|hair dryer|hair drier
2682	a rope that is used by a hangman to execute persons who have been condemned to death by hanging	hangman's rope|hangman's halter|halter|hemp|hempen necktie
2683	(usually plural) the office that serves as the administrative center of an enterprise	headquarters|central office|main office|home office|home base
2684	(19th century) a man's high tasseled boot	Hessian boot|hessian|jackboot|Wellington|Wellington boot
2685	a hotel providing overnight lodging for travelers	hostel|hostelry|inn|lodge|auberge
2686	textile with a pattern of small broken or jagged checks	houndstooth check|hound's-tooth check|dogstooth check|dogs-tooth check|dog's-tooth check
2687	small crude shelter used as a dwelling	hovel|hut|hutch|shack|shanty
2688	an oil lamp with a glass chimney and perforated metal lid to protect the flame from high winds	hurricane lamp|hurricane lantern|tornado lantern|storm lantern|storm lamp
2689	a nonsteroidal anti-inflammatory and analgesic medicine (trade names Advil and Motrin and Nuprin) used to relieve the pain of arthritis and as an antipyretic	ibuprofen|isobutylphenyl propionic acid|Advil|Motrin|Nuprin
2690	a drug that lowers the body's normal immune response	immunosuppressant|immunosuppressor|immunosuppressive drug|immunosuppressive|immune suppressant drug
2691	a junction where one street or road crosses another	intersection|crossroad|crossway|crossing|carrefour
2692	marijuana leaves rolled into a cigarette for smoking	joint|marijuana cigarette|reefer|stick|spliff
2693	a charm superstitiously believed to embody magical powers	juju|voodoo|hoodoo|fetish|fetich
2694	a large hemispherical brass or copper percussion instrument with a drumhead that can be tuned by adjusting the tension on it	kettle|kettledrum|tympanum|tympani|timpani
2695	a platform from which rockets or space craft are launched	launching pad|launchpad|launch pad|launch area|pad
2696	a tribunal that is presided over by a magistrate or by one or more judges who administer justice according to the laws	court|lawcourt|court of law|law court|court of justice
2697	hospital for persons with infectious diseases (especially leprosy)	lazaretto|lazaret|lazarette|lazar house|pesthouse
2698	moldboard plow with a double moldboard designed to move dirt to either side of a central furrow	lister|lister plow|lister plough|middlebreaker|middle buster
2699	anesthetic that numbs a particular area of the body	local anesthetic|local anaesthetic|local|topical anesthetic|topical anaesthetic
2700	electro-acoustic transducer that converts electrical signals into sounds loud enough to be heard at a distance	loudspeaker|speaker|speaker unit|loudspeaker system|speaker system
2701	a stylized or decorative knot used as an emblem of love	love knot|lovers' knot|lover's knot|true lovers' knot|true lover's knot
2702	mechanical system of lubricating internal combustion engines in which a pump forces oil into the engine bearings	lubricating system|force-feed lubricating system|force feed|pressure-feed lubricating system|pressure feed
2703	a life-size dummy used to display clothes	mannequin|manikin|mannikin|manakin|form
2704	a large and imposing house	mansion|mansion house|manse|hall|residence
2705	shelf that projects from wall above fireplace	mantel|mantelpiece|mantle|mantlepiece|chimneypiece
2706	an electric railway operating below the surface of the ground (usually in a city)	metro|tube|underground|subway system|subway
2707	a rotary duplicator that uses a stencil through which ink is pressed (trade mark Roneo)	mimeograph|mimeo|mimeograph machine|Roneo|Roneograph
2708	the act of setting something on fire	ignition|firing|lighting|kindling|inflammation
2709	a hotel for motorists	motor hotel|motor inn|motor lodge|tourist court|court
2710	a loose dressing gown for women	negligee|neglige|peignoir|wrapper|housecoat
2711	the act of making or becoming a single unit	union|unification|uniting|conjugation|jointure
2712	an open fabric of string or rope or wire woven together at regular intervals	net|network|mesh|meshing|meshwork
2713	the union of diverse things into one body or form or group	coalescence|coalescency|coalition|concretion|conglutination
2714	lingerie consisting of a loose dress designed to be worn in bed by women	nightgown|gown|nightie|night-robe|nightdress
2715	women's stockings made from a sheer material (nylon or rayon or silk)	nylons|nylon stocking|rayons|rayon stocking|silk stocking
2716	any structure that makes progress difficult	obstruction|obstructor|obstructer|impediment|impedimenta
2717	semisolid preparation (usually containing a medicine) applied externally as a remedy or for soothing an irritation	ointment|unction|unguent|balm|salve
2718	a room in a hospital equipped for the performance of surgical operations	operating room|OR|operating theater|operating theatre|surgery
2719	thick cushion used as a seat	ottoman|pouf|pouffe|puff|hassock
2720	a genre of art and outdoor constructions made by untrained artists who do not recognize themselves as artists	outsider art|self-taught art|vernacular art|naive art|primitive art
2721	burial garment in which a corpse is wrapped	pall|shroud|cerement|winding-sheet|winding-clothes
2722	computer that registers bets and divides the total amount bet among those who won	pari-mutuel machine|totalizer|totaliser|totalizator|totalisator
2723	a passenger car for day travel	parlor car|parlour car|drawing-room car|palace car|chair car
2724	a small bottle that contains a drug (especially a sealed sterile container for injection by needle)	phial|vial|ampule|ampul|ampoule
2725	a transducer used to detect and measure light and other radiations	photoelectric cell|photoconductive cell|photocell|electric eye|magic eye
2726	a representation of a person or scene in the form of a print or transparent slide or in digital format	photograph|photo|exposure|picture|pic
2727	the removal of covering	denudation|stripping|uncovering|baring|husking
2728	a lightweight hat worn in tropical countries for protection from the sun	pith hat|pith helmet|sun helmet|topee|topi
2729	a numbered compartment in a post office where mail is put to be called for	Post-Office box|PO Box|POB|call box|letter box
2730	an electronic amplification system used as a communication system in public areas	public address system|P.A. system|PA system|P.A.|PA
2731	designated paved area beside a main road where cars can stop temporarily	pull-off|rest area|rest stop|layby|lay-by
2732	a photographic image produced on a radiosensitive surface by radiation other than visible light (especially by X-rays or gamma rays)	radiogram|radiograph|shadowgraph|skiagraph|skiagram
2733	a small piece of cloth or paper	rag|shred|tag|tag end|tatter
2734	line that is the commercial organization responsible for operating a system of transportation for trains that pull passengers or freight	railway|railroad|railroad line|railway line|railway system
